city,timestamp,temperature,season
London,2015-04-16,15.018174751058709,spring
London,2015-04-17,4.168417725690912,spring
London,2015-04-18,7.226000113963185,spring
London,2015-04-19,10.607175589660896,spring
London,2015-04-20,12.488111539085244,spring
London,2015-04-21,2.5518230943026556,spring
London,2015-04-22,17.309708488684645,spring
London,2015-04-23,10.225103272716655,spring
London,2015-04-24,11.424083638237802,spring
London,2015-04-25,9.533594984531572,spring
London,2015-04-26,6.802177579135029,spring
London,2015-04-27,8.899159191263779,spring
London,2015-04-28,7.921540463839052,spring
London,2015-04-29,15.651147766342373,spring
London,2015-04-30,13.37783857706496,spring
London,2015-05-01,1.1273609743691573,spring
London,2015-05-02,14.31906145482292,spring
London,2015-05-03,13.65659093106002,spring
London,2015-05-04,18.307447962160502,spring
London,2015-05-05,10.765157198610588,spring
London,2015-05-06,4.165575700803701,spring
London,2015-05-07,9.49345151974771,spring
London,2015-05-08,11.933437400540042,spring
London,2015-05-09,11.73269873471586,spring
London,2015-05-10,12.377837002020419,spring
London,2015-05-11,15.77357103865542,spring
London,2015-05-12,8.932938346443834,spring
London,2015-05-13,7.568248506442934,spring
London,2015-05-14,11.218100333540253,spring
London,2015-05-15,14.055640445260131,spring
London,2015-05-16,4.988801093390237,spring
London,2015-05-17,10.865273831512615,spring
London,2015-05-18,7.592281280783234,spring
London,2015-05-19,4.329222064280673,spring
London,2015-05-20,6.824786779929177,spring
London,2015-05-21,16.990688051408913,spring
London,2015-05-22,7.9625176743936805,spring
London,2015-05-23,8.86093343370464,spring
London,2015-05-24,4.9984533750878875,spring
London,2015-05-25,15.530403544161326,spring
London,2015-05-26,15.110360908483216,spring
London,2015-05-27,13.574245008850049,spring
London,2015-05-28,11.13245581580793,spring
London,2015-05-29,14.302107623682028,spring
London,2015-05-30,12.802503731258069,spring
London,2015-05-31,24.023689783729292,spring
London,2015-06-01,20.944497897481924,summer
London,2015-06-02,12.698351669708153,summer
London,2015-06-03,10.812346356281688,summer
London,2015-06-04,19.509068449771828,summer
London,2015-06-05,15.442086272068437,summer
London,2015-06-06,23.419693840389304,summer
London,2015-06-07,24.545774890394178,summer
London,2015-06-08,17.958251487342654,summer
London,2015-06-09,17.313173764962464,summer
London,2015-06-10,21.465400623680594,summer
London,2015-06-11,20.81737215573683,summer
London,2015-06-12,14.954097655884063,summer
London,2015-06-13,15.112842232466223,summer
London,2015-06-14,15.522931240441139,summer
London,2015-06-15,19.122099348464126,summer
London,2015-06-16,25.585257081153994,summer
London,2015-06-17,20.32063733218992,summer
London,2015-06-18,17.526389384347414,summer
London,2015-06-19,22.626059822616973,summer
London,2015-06-20,18.46566914695765,summer
London,2015-06-21,17.508019185000734,summer
London,2015-06-22,17.786127640462485,summer
London,2015-06-23,11.89026151283544,summer
London,2015-06-24,18.695295904852674,summer
London,2015-06-25,24.382171937926913,summer
London,2015-06-26,9.768347094124177,summer
London,2015-06-27,10.542223681355837,summer
London,2015-06-28,21.86008130837211,summer
London,2015-06-29,22.29618356150693,summer
London,2015-06-30,24.29403042920482,summer
London,2015-07-01,8.74857118252721,summer
London,2015-07-02,18.240386020265944,summer
London,2015-07-03,25.88401627544122,summer
London,2015-07-04,17.1937485339476,summer
London,2015-07-05,18.53042914256589,summer
London,2015-07-06,9.835262774984711,summer
London,2015-07-07,18.596754522115077,summer
London,2015-07-08,13.862748259413385,summer
London,2015-07-09,21.95472257685305,summer
London,2015-07-10,17.022414547380215,summer
London,2015-07-11,21.685220435813836,summer
London,2015-07-12,14.959358085336463,summer
London,2015-07-13,17.908284554001735,summer
London,2015-07-14,10.882142132888285,summer
London,2015-07-15,9.370049093954142,summer
London,2015-07-16,20.23532123803284,summer
London,2015-07-17,21.608333827121957,summer
London,2015-07-18,22.96963473954101,summer
London,2015-07-19,23.615160200788843,summer
London,2015-07-20,25.76225157621878,summer
London,2015-07-21,20.301319676485015,summer
London,2015-07-22,21.704382717985503,summer
London,2015-07-23,14.433087765270042,summer
London,2015-07-24,14.014306215016534,summer
London,2015-07-25,20.917638784324865,summer
London,2015-07-26,15.129807727692794,summer
London,2015-07-27,14.708417115774544,summer
London,2015-07-28,14.558521016556037,summer
London,2015-07-29,9.004010587181215,summer
London,2015-07-30,14.622513202250493,summer
London,2015-07-31,17.93197841351966,summer
London,2015-08-01,10.438036833861133,summer
London,2015-08-02,14.983848672008882,summer
London,2015-08-03,17.021531042957406,summer
London,2015-08-04,13.469258125179467,summer
London,2015-08-05,25.058417938902885,summer
London,2015-08-06,19.6304372602608,summer
London,2015-08-07,14.993681684561233,summer
London,2015-08-08,21.99989194084641,summer
London,2015-08-09,16.203807106104477,summer
London,2015-08-10,20.843724456596096,summer
London,2015-08-11,18.31150113791741,summer
London,2015-08-12,20.01856560300542,summer
London,2015-08-13,13.622036758118535,summer
London,2015-08-14,17.362756103178782,summer
London,2015-08-15,20.50229732337749,summer
London,2015-08-16,18.410920278149487,summer
London,2015-08-17,21.7801922841135,summer
London,2015-08-18,16.95304655924842,summer
London,2015-08-19,10.993380423895843,summer
London,2015-08-20,19.288056521079344,summer
London,2015-08-21,22.249877512734503,summer
London,2015-08-22,14.619365383225968,summer
London,2015-08-23,17.426138118825676,summer
London,2015-08-24,19.83617148924232,summer
London,2015-08-25,15.481038559449535,summer
London,2015-08-26,27.700947681832417,summer
London,2015-08-27,21.48553030547448,summer
London,2015-08-28,23.785716634273257,summer
London,2015-08-29,19.527231367400162,summer
London,2015-08-30,16.82782971629711,summer
London,2015-08-31,16.948749290465557,summer
London,2015-09-01,5.553916679384496,autumn
London,2015-09-02,9.561357984226875,autumn
London,2015-09-03,20.693660038361678,autumn
London,2015-09-04,5.136692887372573,autumn
London,2015-09-05,12.371866812450191,autumn
London,2015-09-06,8.398579948617854,autumn
London,2015-09-07,13.443505567204259,autumn
London,2015-09-08,9.709216251470407,autumn
London,2015-09-09,7.262963817360136,autumn
London,2015-09-10,16.026590448898446,autumn
London,2015-09-11,13.51150106399661,autumn
London,2015-09-12,12.407111760072135,autumn
London,2015-09-13,23.527450492987825,autumn
London,2015-09-14,13.391268250713074,autumn
London,2015-09-15,12.471415153141434,autumn
London,2015-09-16,15.057828936857817,autumn
London,2015-09-17,11.842068541605135,autumn
London,2015-09-18,14.201541363461393,autumn
London,2015-09-19,13.277869333349065,autumn
London,2015-09-20,5.405852463299074,autumn
London,2015-09-21,8.45390782067,autumn
London,2015-09-22,18.95534458463595,autumn
London,2015-09-23,10.244298034389113,autumn
London,2015-09-24,12.335468320721631,autumn
London,2015-09-25,10.549695398852622,autumn
London,2015-09-26,15.53416833653394,autumn
London,2015-09-27,21.58424217789138,autumn
London,2015-09-28,19.744426739268274,autumn
London,2015-09-29,19.690850444870303,autumn
London,2015-09-30,19.63560122240727,autumn
London,2015-10-01,12.020774731709626,autumn
London,2015-10-02,12.496137725580716,autumn
London,2015-10-03,18.664437678992257,autumn
London,2015-10-04,1.5272096158099129,autumn
London,2015-10-05,7.688251442146198,autumn
London,2015-10-06,9.950773754066159,autumn
London,2015-10-07,10.526733910840647,autumn
London,2015-10-08,12.102632525787477,autumn
London,2015-10-09,2.867534248317855,autumn
London,2015-10-10,18.59498832365093,autumn
London,2015-10-11,16.48192954922364,autumn
London,2015-10-12,17.905438920554385,autumn
London,2015-10-13,14.753179717368015,autumn
London,2015-10-14,19.071650045945,autumn
London,2015-10-15,14.382415312290158,autumn
London,2015-10-16,16.343121556096992,autumn
London,2015-10-17,15.636034220616308,autumn
London,2015-10-18,19.079074038089722,autumn
London,2015-10-19,18.27851188414536,autumn
London,2015-10-20,8.369400686279628,autumn
London,2015-10-21,10.808802690230127,autumn
London,2015-10-22,1.017301855121742,autumn
London,2015-10-23,12.958456975916087,autumn
London,2015-10-24,17.08575573627879,autumn
London,2015-10-25,7.766577068798955,autumn
London,2015-10-26,5.624527826928407,autumn
London,2015-10-27,18.45488381155861,autumn
London,2015-10-28,17.36241440924787,autumn
London,2015-10-29,21.12848429568951,autumn
London,2015-10-30,16.396886722994225,autumn
London,2015-10-31,10.72956813440777,autumn
London,2015-11-01,11.60626275299631,autumn
London,2015-11-02,17.783991412653577,autumn
London,2015-11-03,4.865207989474079,autumn
London,2015-11-04,19.513505212935236,autumn
London,2015-11-05,8.704451953866615,autumn
London,2015-11-06,13.366816920889951,autumn
London,2015-11-07,5.0110548319750166,autumn
London,2015-11-08,9.92412180503343,autumn
London,2015-11-09,13.640692739698405,autumn
London,2015-11-10,8.540115205616093,autumn
London,2015-11-11,2.7714616691073983,autumn
London,2015-11-12,18.6115130815996,autumn
London,2015-11-13,5.670631756704058,autumn
London,2015-11-14,0.6450410414932155,autumn
London,2015-11-15,9.566244683349467,autumn
London,2015-11-16,16.525648158532274,autumn
London,2015-11-17,25.396451183196866,autumn
London,2015-11-18,9.76699299992448,autumn
London,2015-11-19,18.418114603972267,autumn
London,2015-11-20,11.151176459531575,autumn
London,2015-11-21,9.723116950952093,autumn
London,2015-11-22,18.64124813827328,autumn
London,2015-11-23,8.906458462149953,autumn
London,2015-11-24,9.207994629762906,autumn
London,2015-11-25,13.777075569487975,autumn
London,2015-11-26,21.78121225361358,autumn
London,2015-11-27,17.20789965078303,autumn
London,2015-11-28,16.44457933213097,autumn
London,2015-11-29,14.150368947102246,autumn
London,2015-11-30,4.648381772229438,autumn
London,2015-12-01,7.966541157567131,winter
London,2015-12-02,13.585314603987127,winter
London,2015-12-03,-1.1727268673404123,winter
London,2015-12-04,5.684964550458817,winter
London,2015-12-05,15.671340800880952,winter
London,2015-12-06,8.363849016336204,winter
London,2015-12-07,7.1067545146208095,winter
London,2015-12-08,-2.5131543841339465,winter
London,2015-12-09,6.888068955494582,winter
London,2015-12-10,-0.29800729025797446,winter
London,2015-12-11,11.318939974518491,winter
London,2015-12-12,1.6856906110693393,winter
London,2015-12-13,-1.6820291921819386,winter
London,2015-12-14,3.3782507036570006,winter
London,2015-12-15,2.2181336271916074,winter
London,2015-12-16,-5.871103546955593,winter
London,2015-12-17,8.727144856195306,winter
London,2015-12-18,4.133135743859509,winter
London,2015-12-19,5.709877269025344,winter
London,2015-12-20,16.414711215056986,winter
London,2015-12-21,23.234602268352884,winter
London,2015-12-22,4.908719461325538,winter
London,2015-12-23,8.265267787079848,winter
London,2015-12-24,7.78082558313381,winter
London,2015-12-25,9.493605983119956,winter
London,2015-12-26,1.7136134506822243,winter
London,2015-12-27,7.542236816080902,winter
London,2015-12-28,5.3270833429315,winter
London,2015-12-29,14.038477502477365,winter
London,2015-12-30,10.773240335619656,winter
London,2015-12-31,4.55101679889123,winter
London,2016-01-01,2.860497546452943,winter
London,2016-01-02,6.378450827338295,winter
London,2016-01-03,9.072274269774525,winter
London,2016-01-04,6.620848842891434,winter
London,2016-01-05,5.423549958240305,winter
London,2016-01-06,-0.9548641073003028,winter
London,2016-01-07,1.621652569662067,winter
London,2016-01-08,2.2151278939731993,winter
London,2016-01-09,4.470669267818479,winter
London,2016-01-10,9.036686776904432,winter
London,2016-01-11,-0.9902686069995925,winter
London,2016-01-12,3.783769622311096,winter
London,2016-01-13,5.229821826741262,winter
London,2016-01-14,5.883723500761127,winter
London,2016-01-15,0.6493208986357346,winter
London,2016-01-16,3.2577424647861672,winter
London,2016-01-17,5.46213859998781,winter
London,2016-01-18,12.14689436672641,winter
London,2016-01-19,11.754231387112537,winter
London,2016-01-20,1.502030122143977,winter
London,2016-01-21,11.952322476248654,winter
London,2016-01-22,5.5996670646244775,winter
London,2016-01-23,1.7403827710091235,winter
London,2016-01-24,3.548890502973161,winter
London,2016-01-25,2.9814042800351084,winter
London,2016-01-26,6.333661651054465,winter
London,2016-01-27,0.5042394118865601,winter
London,2016-01-28,3.0818678682027913,winter
London,2016-01-29,4.5830066160150125,winter
London,2016-01-30,3.3286347215964964,winter
London,2016-01-31,4.320035822160923,winter
London,2016-02-01,-2.240672403610703,winter
London,2016-02-02,8.034042669585212,winter
London,2016-02-03,5.971267617099485,winter
London,2016-02-04,13.374172712777327,winter
London,2016-02-05,14.392032814865095,winter
London,2016-02-06,8.73331308666547,winter
London,2016-02-07,-5.2775544168226425,winter
London,2016-02-08,9.833720063861568,winter
London,2016-02-09,6.945131785875957,winter
London,2016-02-10,2.3141890669720135,winter
London,2016-02-11,10.732045756550262,winter
London,2016-02-12,5.459775060252682,winter
London,2016-02-13,-4.39210311686997,winter
London,2016-02-14,9.720172723371443,winter
London,2016-02-15,-0.08069828029702131,winter
London,2016-02-16,8.934045656903638,winter
London,2016-02-17,11.739162433182328,winter
London,2016-02-18,4.2113576460969115,winter
London,2016-02-19,1.8657455619279772,winter
London,2016-02-20,-5.782022673694174,winter
London,2016-02-21,3.870752784038196,winter
London,2016-02-22,3.53917008819209,winter
London,2016-02-23,1.2114007631619261,winter
London,2016-02-24,2.661951206941665,winter
London,2016-02-25,4.604475113843008,winter
London,2016-02-26,6.822869085783466,winter
London,2016-02-27,-3.2768374928873567,winter
London,2016-02-28,7.7525296858978106,winter
London,2016-02-29,9.672535942980405,winter
London,2016-03-01,8.731383207209586,spring
London,2016-03-02,3.9483290690695476,spring
London,2016-03-03,16.463802603574194,spring
London,2016-03-04,11.393205070376622,spring
London,2016-03-05,8.49365704162786,spring
London,2016-03-06,6.474385039231082,spring
London,2016-03-07,3.3052439659299195,spring
London,2016-03-08,7.761020555434251,spring
London,2016-03-09,9.530222838631026,spring
London,2016-03-10,7.752079250856851,spring
London,2016-03-11,14.795036555126888,spring
London,2016-03-12,12.068910584857623,spring
London,2016-03-13,13.99190781112619,spring
London,2016-03-14,15.149905287273258,spring
London,2016-03-15,16.242835325450237,spring
London,2016-03-16,25.3627652831302,spring
London,2016-03-17,12.067606914856556,spring
London,2016-03-18,14.36733361004124,spring
London,2016-03-19,5.598808815564231,spring
London,2016-03-20,10.97766860145435,spring
London,2016-03-21,11.241742104173882,spring
London,2016-03-22,17.911121107463217,spring
London,2016-03-23,4.43051304384511,spring
London,2016-03-24,16.284614314435316,spring
London,2016-03-25,15.766176074631051,spring
London,2016-03-26,12.351691200975733,spring
London,2016-03-27,3.055602621886595,spring
London,2016-03-28,4.424103158961821,spring
London,2016-03-29,16.6377849379201,spring
London,2016-03-30,8.753258538549483,spring
London,2016-03-31,13.264283946956512,spring
London,2016-04-01,9.529790943419371,spring
London,2016-04-02,23.739651628882,spring
London,2016-04-03,7.278654161296967,spring
London,2016-04-04,0.5193998209330699,spring
London,2016-04-05,10.710684022571883,spring
London,2016-04-06,20.429233703629862,spring
London,2016-04-07,7.205475874043289,spring
London,2016-04-08,5.923532524175041,spring
London,2016-04-09,7.313705425941577,spring
London,2016-04-10,1.8061700272700922,spring
London,2016-04-11,7.388191033179164,spring
London,2016-04-12,8.720791995218141,spring
London,2016-04-13,18.21852645723111,spring
London,2016-04-14,14.06431553668908,spring
London,2016-04-15,14.481286060374963,spring
London,2016-04-16,8.65770656963475,spring
London,2016-04-17,12.0702908183327,spring
London,2016-04-18,2.997069850819705,spring
London,2016-04-19,8.224212899635425,spring
London,2016-04-20,11.337318000896857,spring
London,2016-04-21,6.428691868358896,spring
London,2016-04-22,10.275148699759699,spring
London,2016-04-23,13.512576057587475,spring
London,2016-04-24,14.821556807866694,spring
London,2016-04-25,17.65010491790016,spring
London,2016-04-26,-4.289402446799938,spring
London,2016-04-27,11.800346485658762,spring
London,2016-04-28,15.085924849798536,spring
London,2016-04-29,7.2485767272107235,spring
London,2016-04-30,9.37731603435409,spring
London,2016-05-01,18.764085965992557,spring
London,2016-05-02,14.693833487002513,spring
London,2016-05-03,12.922511322136078,spring
London,2016-05-04,8.83552475031335,spring
London,2016-05-05,7.892181603233556,spring
London,2016-05-06,8.82196944872187,spring
London,2016-05-07,6.854675180600124,spring
London,2016-05-08,15.984294179823522,spring
London,2016-05-09,24.985254927123073,spring
London,2016-05-10,14.555440278854002,spring
London,2016-05-11,10.153405545800796,spring
London,2016-05-12,14.229422021491382,spring
London,2016-05-13,6.873622843700882,spring
London,2016-05-14,10.55818353136478,spring
London,2016-05-15,6.877795952513917,spring
London,2016-05-16,15.906121866279781,spring
London,2016-05-17,10.543396192100074,spring
London,2016-05-18,11.960159070243947,spring
London,2016-05-19,23.220026136113795,spring
London,2016-05-20,-2.136330622920076,spring
London,2016-05-21,15.517152600991006,spring
London,2016-05-22,9.221399129209953,spring
London,2016-05-23,14.066851350470134,spring
London,2016-05-24,5.099530844596993,spring
London,2016-05-25,6.830106394153652,spring
London,2016-05-26,15.068516598223823,spring
London,2016-05-27,13.920329483694543,spring
London,2016-05-28,5.86246109173929,spring
London,2016-05-29,6.220658762944909,spring
London,2016-05-30,3.4672779548078716,spring
London,2016-05-31,21.056241326025123,spring
London,2016-06-01,15.889947900110796,summer
London,2016-06-02,17.63788372181608,summer
London,2016-06-03,10.793336725684036,summer
London,2016-06-04,16.45378904777013,summer
London,2016-06-05,13.53746347263862,summer
London,2016-06-06,16.529266318734066,summer
London,2016-06-07,15.360159385246394,summer
London,2016-06-08,12.105254065177261,summer
London,2016-06-09,20.840163325954517,summer
London,2016-06-10,12.86672669532388,summer
London,2016-06-11,18.646660744047157,summer
London,2016-06-12,16.850402974074402,summer
London,2016-06-13,12.896609992467884,summer
London,2016-06-14,23.098190763118655,summer
London,2016-06-15,11.58626263229209,summer
London,2016-06-16,16.653716352492847,summer
London,2016-06-17,15.060838611013555,summer
London,2016-06-18,10.852576302397061,summer
London,2016-06-19,20.845996299288373,summer
London,2016-06-20,16.598312923985127,summer
London,2016-06-21,24.121208652813277,summer
London,2016-06-22,28.323114916309052,summer
London,2016-06-23,22.161526840965696,summer
London,2016-06-24,9.291400607125684,summer
London,2016-06-25,21.850767749491105,summer
London,2016-06-26,11.719495099136587,summer
London,2016-06-27,22.35914586600043,summer
London,2016-06-28,25.45072229249549,summer
London,2016-06-29,16.201042234780665,summer
London,2016-06-30,17.076208093141346,summer
London,2016-07-01,18.095855630732036,summer
London,2016-07-02,19.18820939060824,summer
London,2016-07-03,26.251085134848704,summer
London,2016-07-04,20.023368371275286,summer
London,2016-07-05,20.25480914288941,summer
London,2016-07-06,18.129289103354637,summer
London,2016-07-07,11.18948783863039,summer
London,2016-07-08,15.183211209520145,summer
London,2016-07-09,14.656955393301391,summer
London,2016-07-10,18.496814320822452,summer
London,2016-07-11,18.149772490286264,summer
London,2016-07-12,24.10956557401737,summer
London,2016-07-13,20.497283813961413,summer
London,2016-07-14,14.40397331359265,summer
London,2016-07-15,21.193744105574705,summer
London,2016-07-16,10.358304031148178,summer
London,2016-07-17,30.908163842103196,summer
London,2016-07-18,23.7210864118867,summer
London,2016-07-19,23.88895743924653,summer
London,2016-07-20,20.40038544654741,summer
London,2016-07-21,22.90754854640036,summer
London,2016-07-22,17.175651050659187,summer
London,2016-07-23,24.984928119199346,summer
London,2016-07-24,22.496777896097868,summer
London,2016-07-25,23.96066056119727,summer
London,2016-07-26,24.109740319201315,summer
London,2016-07-27,13.39066972357855,summer
London,2016-07-28,10.516225674198644,summer
London,2016-07-29,18.60775499720561,summer
London,2016-07-30,20.801664402890594,summer
London,2016-07-31,20.259517541604183,summer
London,2016-08-01,15.504229305119107,summer
London,2016-08-02,13.049909226573625,summer
London,2016-08-03,12.56190103326683,summer
London,2016-08-04,14.69550491669515,summer
London,2016-08-05,18.440702356161836,summer
London,2016-08-06,15.668783682684538,summer
London,2016-08-07,22.785830504224602,summer
London,2016-08-08,26.934343620996398,summer
London,2016-08-09,25.041546962273824,summer
London,2016-08-10,18.216977096000825,summer
London,2016-08-11,20.26742527204274,summer
London,2016-08-12,20.025781189490974,summer
London,2016-08-13,21.063821140468544,summer
London,2016-08-14,20.136202088070004,summer
London,2016-08-15,9.151977089234757,summer
London,2016-08-16,15.070142983150824,summer
London,2016-08-17,19.00794056813974,summer
London,2016-08-18,21.181647649658576,summer
London,2016-08-19,11.244836131030572,summer
London,2016-08-20,27.487653352331435,summer
London,2016-08-21,19.079739489659715,summer
London,2016-08-22,17.229364161185106,summer
London,2016-08-23,16.357921911335247,summer
London,2016-08-24,23.726703422601478,summer
London,2016-08-25,13.691335864753114,summer
London,2016-08-26,6.313397298958312,summer
London,2016-08-27,22.684992126386824,summer
London,2016-08-28,9.060197441708073,summer
London,2016-08-29,16.044898999271737,summer
London,2016-08-30,16.224630708765535,summer
London,2016-08-31,18.126650376059132,summer
London,2016-09-01,12.513030668170202,autumn
London,2016-09-02,9.71558832489304,autumn
London,2016-09-03,3.3490804053302954,autumn
London,2016-09-04,11.860677370235077,autumn
London,2016-09-05,11.181531992183135,autumn
London,2016-09-06,12.63808500852122,autumn
London,2016-09-07,17.328666445221142,autumn
London,2016-09-08,12.686160045996541,autumn
London,2016-09-09,11.553096616809894,autumn
London,2016-09-10,10.92653562381371,autumn
London,2016-09-11,17.108510208473398,autumn
London,2016-09-12,14.001985625975626,autumn
London,2016-09-13,9.821284536418801,autumn
London,2016-09-14,8.741013221424522,autumn
London,2016-09-15,8.328188453104877,autumn
London,2016-09-16,18.847248384557346,autumn
London,2016-09-17,5.628616618210052,autumn
London,2016-09-18,8.688853615365463,autumn
London,2016-09-19,22.253213464406837,autumn
London,2016-09-20,12.521041816545244,autumn
London,2016-09-21,12.714889161409566,autumn
London,2016-09-22,5.1240384722588335,autumn
London,2016-09-23,14.133010570915237,autumn
London,2016-09-24,8.342339941264433,autumn
London,2016-09-25,12.713678301130098,autumn
London,2016-09-26,24.282726909850112,autumn
London,2016-09-27,18.131898791182447,autumn
London,2016-09-28,17.92161271926115,autumn
London,2016-09-29,7.017504129751194,autumn
London,2016-09-30,14.368923292315976,autumn
London,2016-10-01,10.076538683680571,autumn
London,2016-10-02,6.34784482650519,autumn
London,2016-10-03,20.908243005948783,autumn
London,2016-10-04,11.916243849337913,autumn
London,2016-10-05,13.392757401966447,autumn
London,2016-10-06,10.34205204023025,autumn
London,2016-10-07,7.54441965908919,autumn
London,2016-10-08,16.640292996297273,autumn
London,2016-10-09,11.463842184493199,autumn
London,2016-10-10,9.750240696497583,autumn
London,2016-10-11,11.40632383673567,autumn
London,2016-10-12,18.989402244131924,autumn
London,2016-10-13,14.991208773303375,autumn
London,2016-10-14,12.184740619433667,autumn
London,2016-10-15,6.704254690230321,autumn
London,2016-10-16,13.094834712324474,autumn
London,2016-10-17,9.88688072298553,autumn
London,2016-10-18,8.096537894188673,autumn
London,2016-10-19,13.002803086217623,autumn
London,2016-10-20,7.349708618739275,autumn
London,2016-10-21,12.196193142206415,autumn
London,2016-10-22,18.602924321457092,autumn
London,2016-10-23,8.50567257343884,autumn
London,2016-10-24,9.332575702405988,autumn
London,2016-10-25,29.84033849374528,autumn
London,2016-10-26,10.413882945717758,autumn
London,2016-10-27,10.59142614181055,autumn
London,2016-10-28,9.663824619476049,autumn
London,2016-10-29,12.502757827411525,autumn
London,2016-10-30,17.34378916986349,autumn
London,2016-10-31,5.559135212547738,autumn
London,2016-11-01,8.755985313488953,autumn
London,2016-11-02,7.228816956371867,autumn
London,2016-11-03,8.786569841787111,autumn
London,2016-11-04,5.016869826327295,autumn
London,2016-11-05,13.791874780047936,autumn
London,2016-11-06,17.47923996860327,autumn
London,2016-11-07,18.98814112980172,autumn
London,2016-11-08,9.258632032544163,autumn
London,2016-11-09,9.582596982784793,autumn
London,2016-11-10,7.60984867130936,autumn
London,2016-11-11,13.046921281026053,autumn
London,2016-11-12,16.57332055927965,autumn
London,2016-11-13,11.043951789379086,autumn
London,2016-11-14,8.904896452910519,autumn
London,2016-11-15,13.786852786545266,autumn
London,2016-11-16,13.690917145593136,autumn
London,2016-11-17,2.0151288656880477,autumn
London,2016-11-18,15.158128248276572,autumn
London,2016-11-19,13.628740145391943,autumn
London,2016-11-20,12.734528557527955,autumn
London,2016-11-21,18.306940188507614,autumn
London,2016-11-22,10.562647027975833,autumn
London,2016-11-23,5.725358864925558,autumn
London,2016-11-24,15.77453491525,autumn
London,2016-11-25,11.632031078334595,autumn
London,2016-11-26,8.589799680806324,autumn
London,2016-11-27,4.319319112842372,autumn
London,2016-11-28,19.333151526120552,autumn
London,2016-11-29,19.65215641831931,autumn
London,2016-11-30,5.8924271183384604,autumn
London,2016-12-01,8.209713687386506,winter
London,2016-12-02,1.8926583383057427,winter
London,2016-12-03,-0.18139249760917409,winter
London,2016-12-04,5.987727694939048,winter
London,2016-12-05,7.274409101368008,winter
London,2016-12-06,3.2484308989612427,winter
London,2016-12-07,9.097609831830615,winter
London,2016-12-08,1.462080295417263,winter
London,2016-12-09,6.491727495293435,winter
London,2016-12-10,2.6062344798156567,winter
London,2016-12-11,18.103026610719514,winter
London,2016-12-12,3.463129915032746,winter
London,2016-12-13,10.092677565431712,winter
London,2016-12-14,2.2320881448422556,winter
London,2016-12-15,6.280850367010916,winter
London,2016-12-16,7.705876859197646,winter
London,2016-12-17,-1.7710642467216953,winter
London,2016-12-18,2.521718856323792,winter
London,2016-12-19,-0.04071085168788957,winter
London,2016-12-20,6.318244853431222,winter
London,2016-12-21,1.258544448089114,winter
London,2016-12-22,4.9518754759779595,winter
London,2016-12-23,-5.783671208264874,winter
London,2016-12-24,1.3365326054339077,winter
London,2016-12-25,7.027965286866938,winter
London,2016-12-26,8.333484273726278,winter
London,2016-12-27,15.607798489007426,winter
London,2016-12-28,-4.455295287214702,winter
London,2016-12-29,12.528609261181135,winter
London,2016-12-30,0.09143000856622174,winter
London,2016-12-31,10.039707144063762,winter
London,2017-01-01,6.789354454797202,winter
London,2017-01-02,8.47692107022803,winter
London,2017-01-03,-4.044733391928864,winter
London,2017-01-04,1.8327530868757702,winter
London,2017-01-05,-0.5426863192606379,winter
London,2017-01-06,-2.2447481285389936,winter
London,2017-01-07,10.881420936275129,winter
London,2017-01-08,3.7388828772124794,winter
London,2017-01-09,10.930020631858085,winter
London,2017-01-10,-5.194060223697612,winter
London,2017-01-11,4.174890603874481,winter
London,2017-01-12,8.042042815033115,winter
London,2017-01-13,3.0202220599514567,winter
London,2017-01-14,-1.0350616129520473,winter
London,2017-01-15,2.56704721751518,winter
London,2017-01-16,2.988882880311844,winter
London,2017-01-17,0.8964635272806465,winter
London,2017-01-18,5.194904855937972,winter
London,2017-01-19,5.0626215438855215,winter
London,2017-01-20,3.201171426024899,winter
London,2017-01-21,-4.967931853893134,winter
London,2017-01-22,0.6689779841768917,winter
London,2017-01-23,7.758851274259202,winter
London,2017-01-24,12.077055037597539,winter
London,2017-01-25,-3.8776069139742897,winter
London,2017-01-26,-3.7722797621771442,winter
London,2017-01-27,4.985312325557799,winter
London,2017-01-28,9.582871827935998,winter
London,2017-01-29,8.095248869674231,winter
London,2017-01-30,8.518379233744719,winter
London,2017-01-31,4.454095696913585,winter
London,2017-02-01,6.319603380263868,winter
London,2017-02-02,7.9122044728002985,winter
London,2017-02-03,4.5947304132436635,winter
London,2017-02-04,4.0205408714890805,winter
London,2017-02-05,6.585393092013641,winter
London,2017-02-06,3.0975053942401445,winter
London,2017-02-07,12.223265414826537,winter
London,2017-02-08,12.015593986103791,winter
London,2017-02-09,3.0920329260434323,winter
London,2017-02-10,6.353499182683988,winter
London,2017-02-11,5.018867962207134,winter
London,2017-02-12,11.523916892665678,winter
London,2017-02-13,4.451968523694986,winter
London,2017-02-14,9.488013862047827,winter
London,2017-02-15,-0.055226957346609096,winter
London,2017-02-16,5.782996178563893,winter
London,2017-02-17,4.352499010627257,winter
London,2017-02-18,-1.01937388939349,winter
London,2017-02-19,9.676499731906228,winter
London,2017-02-20,5.797126627699873,winter
London,2017-02-21,4.285990116705273,winter
London,2017-02-22,4.245392009296357,winter
London,2017-02-23,-0.3146853263530103,winter
London,2017-02-24,-1.087047992998118,winter
London,2017-02-25,3.080598729955632,winter
London,2017-02-26,5.1836324596420695,winter
London,2017-02-27,12.242145358789273,winter
London,2017-02-28,6.572122662928829,winter
